lesson_gap,kg_proximity,difficulty_fit,duration_fit,style_type_fit,prereq_readiness,rule_score,content_score,tag_overlap,tfidf_lesson_sim,graph_score,gnn_style_affinity,kg_resource_centrality,risk_score,engagement_norm,performance_norm,attendance_ratio,gpa_norm,prior_score,time_budget,interaction_density_norm,submission_delay,forum_activity,n_gap_norm,quiz_gap,assessment_gap,resource_appetite,ability,res_duration_norm,res_difficulty,res_is_video,res_is_lab,res_is_pdf,res_prereq_count,res_lesson_size,student_id,resource_id,predicted_relevance
1.0,1.0,0.56887,0.79482794,0.55,1.0,0.68815,0.58178306,0.29142857,0.60195243,0.477675,0.41113195,0.35714287,0.55,0.444,0.569,0.42,0.8914027,0.5,0.25555557,0.043893732,0.4,0.6,0.33333334,0.95652175,0.42105263,0.9459459,0.6469838,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4480,R002,0.66995
1.0,1.0,0.9723137,0.42347565,0.55,1.0,0.72428,0.35661215,0.26666668,0.4149764,0.69094783,0.4785069,0.42857143,0.55,0.413,0.544,0.513,0.9004525,0.5,0.9777778,0.017695075,1.0,0.0,0.6666667,0.14492753,0.42105263,0.5405405,0.632764,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST4481,R023,0.70191
1.0,1.0,0.6866701,0.8066908,0.7,1.0,0.73414,0.45827252,0.22666667,0.5011444,0.68930984,0.77259135,0.35714287,0.55,0.229,0.666,0.256,0.18552037,0.5,0.24444444,0.041629475,0.6,0.06666667,0.6666667,0.36231884,0.7368421,0.0,0.45698366,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4482,R002,0.71372
1.0,1.0,0.7202648,0.96364045,1.0,1.0,0.66369,0.9119674,0.68,0.9119674,0.6839018,0.54141074,0.5,0.2,0.61,0.642,0.824,0.760181,0.25,0.5555556,0.07580595,0.2,0.33333334,0.33333334,0.3478261,0.0,0.5405405,0.6294593,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST4483,R031,0.82606
1.0,1.0,0.74694234,0.9852944,1.0,1.0,0.80962,0.6995609,0.34871796,0.59479797,0.6990293,0.6296382,0.5,0.55,0.541,0.337,0.903,0.11312217,0.25,0.32222223,0.14247288,0.0,1.0,0.33333334,0.9130435,0.68421054,0.5945946,0.26926184,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST4484,R016,0.91478
1.0,1.0,0.8980627,0.96364045,1.0,0.0,0.75725,0.33757222,0.18378378,0.3299642,0.7932426,0.66749907,0.64285713,0.55,0.399,0.299,0.814,0.42986426,1.0,0.5555556,0.025212644,0.8,0.6666667,0.6666667,0.98550725,0.84210527,0.3783784,0.4386085,0.4,0.35,0.0,0.0,1.0,0.5,1.0,ST4485,R006,0.82442
1.0,1.0,0.75078696,0.50213367,1.0,1.0,0.75241,0.5439058,0.27567568,0.5548415,0.59229076,0.8731281,0.35714287,0.55,0.557,0.264,0.72,0.26244345,0.75,0.6,0.020187967,0.0,0.46666667,0.33333334,0.11594203,0.84210527,0.4864865,0.3535694,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4486,R002,0.84141
1.0,1.0,0.85010254,0.8882354,1.0,1.0,0.81861,0.47257522,0.35416666,0.4267338,0.6317589,0.517528,0.71428573,0.55,0.554,0.44,0.768,0.23529412,0.75,0.42222223,0.029717525,0.0,0.93333334,0.6666667,0.942029,0.48421052,1.0,0.43564925,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4487,R029,0.89278
0.0,0.35,0.8872865,0.9081949,1.0,1.0,0.57406,0.035764106,0.1,0.06419991,0.5386248,0.35903326,0.42857143,0.55,0.772,0.238,0.897,0.9366516,0.25,0.65555555,0.0973661,0.4,0.53333336,0.0,0.6666667,0.16842106,0.7837838,0.49562335,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4488,R017,0.56634
1.0,1.0,0.8323102,0.8309504,0.5,1.0,0.73818,0.33673167,0.20816326,0.39971223,0.90382487,0.7227277,0.42857143,0.55,0.448,0.491,0.639,0.3484163,0.25,0.7222222,0.018767195,0.0,0.8666667,0.6666667,1.0,0.10526316,0.4054054,0.40695196,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4489,R017,0.82881
1.0,1.0,0.87527657,0.74356705,0.85,1.0,0.78528,0.52263093,0.39534885,0.47335142,0.67100006,0.5672174,0.71428573,0.55,0.526,0.321,0.512,0.8371041,0.25,0.5555556,0.047390528,0.0,0.8,0.33333334,0.7826087,0.7368421,0.24324325,0.4762525,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4490,R029,0.88256
1.0,1.0,0.7356358,0.7272256,1.0,1.0,0.77639,0.50506675,0.24285714,0.6087681,0.721339,0.35903326,0.42857143,0.55,0.789,0.278,0.795,0.04524887,0.25,0.82222223,0.110904425,0.6,0.6,0.33333334,0.8115942,0.58947366,0.5405405,0.25102556,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4491,R017,0.87141
1.0,1.0,0.79540217,0.78313947,1.0,1.0,0.79506,0.38535327,0.29310346,0.37607247,0.79864013,0.5542223,0.71428573,0.55,0.587,0.317,0.896,0.8687783,1.0,0.76666665,0.012127866,0.0,0.13333334,0.6666667,0.1884058,0.45614034,0.5675676,0.60419005,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST4492,R010,0.88742
1.0,1.0,0.9808734,0.8623034,0.85,1.0,0.82065,0.5570278,0.29565218,0.53925365,0.4964613,0.20855115,0.5714286,0.55,0.609,0.485,0.223,0.8371041,0.75,0.22222222,0.30971333,0.0,1.0,0.33333334,0.42028984,0.80701756,0.7297297,0.64656997,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST4493,R008,0.89462
1.0,1.0,0.94033045,0.6133075,1.0,1.0,0.80366,0.47063515,0.34,0.4276189,0.6282583,0.517528,0.71428573,0.55,0.558,0.602,0.881,0.5656109,0.5,0.7,0.030619452,0.2,0.0,0.6666667,0.8115942,0.3508772,0.4864865,0.5811781,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4494,R029,0.87666
1.0,1.0,0.9794492,0.9081949,1.0,0.0,0.90487,0.411799,0.19428572,0.36229047,0.49981907,0.008537748,0.5,0.85,0.614,0.192,0.369,0.45701358,0.25,0.51111114,0.16424522,0.2,0.8666667,0.33333334,0.82608694,0.49122807,0.7567568,0.30734,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST4495,R007,0.9765
1.0,1.0,0.8284715,0.92860293,1.0,1.0,0.81913,0.51286215,0.38636363,0.46359622,0.67839503,0.517528,0.71428573,0.55,0.709,0.576,0.657,0.06787331,0.25,0.3888889,0.20275123,0.2,0.93333334,0.33333334,0.8405797,0.6315789,1.0,0.40076044,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4496,R029,0.90583
0.0,0.35,0.8709227,0.74356705,1.0,1.0,0.55103,0.0417417,0.136,0.026130741,0.37320557,0.22901297,0.42857143,0.55,0.677,0.204,0.708,0.8235294,0.5,0.11111111,0.4365431,0.0,1.0,0.0,0.39130434,0.2736842,0.8108108,0.46923012,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4497,R027,0.54502
1.0,1.0,0.9203312,0.4172482,1.0,1.0,0.77614,0.47373417,0.4047619,0.43227443,0.65580726,0.517528,0.71428573,0.55,0.519,0.457,0.681,0.7239819,0.5,0.98888886,0.030032553,0.0,0.4,0.6666667,0.5072464,0.4631579,0.6216216,0.5489213,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4498,R029,0.75738
1.0,1.0,0.7036127,0.5172343,1.0,1.0,0.74479,0.86169153,0.60714287,0.86169153,0.7599607,0.54141074,0.5,0.55,0.69,0.465,0.909,0.81447965,0.5,0.08888889,0.5622178,0.0,0.93333334,0.33333334,0.6376812,0.05263158,0.5675676,0.6026012,0.4,0.85,0.0,0.0,1.0,0.5,0.0,ST4499,R031,0.78577
1.0,1.0,0.8251527,0.6042884,0.55,1.0,0.71655,0.5261437,0.39534885,0.47456786,0.6841063,0.5019053,0.71428573,0.55,0.457,0.404,0.758,0.33031675,0.5,0.7111111,0.038240276,0.2,0.46666667,0.33333334,0.7246377,0.45614034,0.5405405,0.39540762,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4500,R029,0.81994
1.0,1.0,0.9843639,0.74356705,0.7,1.0,0.7861,0.84583306,0.38857144,0.84583306,0.6813888,0.9949987,0.5,0.55,0.542,0.716,0.428,0.48868778,0.75,0.11111111,0.4375827,0.0,0.53333336,0.33333334,0.73913044,0.68421054,0.9189189,0.65219986,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST4501,R028,0.90982
1.0,1.0,0.83955973,0.74356705,0.7,1.0,0.89514,0.76796573,0.4,0.6472668,0.53098714,0.29665312,0.5,0.85,0.43,0.369,0.337,0.479638,0.5,0.5555556,0.12258742,0.8,0.8,0.33333334,0.072463766,0.21052632,0.45945945,0.41864473,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST4502,R016,0.96009
1.0,1.0,0.9235926,0.8623034,0.8,1.0,0.80219,0.30123523,0.31627908,0.4583004,0.9273573,0.84785825,0.42857143,0.55,0.602,0.483,0.78,0.6606335,0.5,0.22222222,0.3374357,0.2,0.73333335,0.33333334,0.5652174,0.2736842,0.6216216,0.55418164,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4503,R027,0.88733
1.0,1.0,0.75874466,0.84962267,0.7,1.0,0.8917,0.9525371,0.64761907,0.9525371,0.4292437,0.72681963,0.64285713,0.85,0.437,0.411,0.539,0.14479639,0.5,0.45555556,0.090665944,0.0,0.73333335,0.33333334,0.28985506,0.14736842,0.6216216,0.3407344,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4504,R003,0.9603
1.0,1.0,0.75372523,0.4172482,1.0,1.0,0.74281,0.39235485,0.31627908,0.4558613,0.50834244,0.12500708,0.42857143,0.55,0.558,0.347,0.849,0.0,0.5,0.98888886,0.016801428,1.0,0.8666667,0.33333334,0.057971016,0.042105265,0.4864865,0.28020197,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST4505,R023,0.70911
1.0,1.0,0.9016089,0.552892,0.8,1.0,0.76067,0.30790275,0.33170733,0.4593099,0.91453815,0.84785825,0.42857143,0.55,0.6,0.296,0.555,0.8642534,0.5,0.7777778,0.10491442,0.0,0.46666667,0.33333334,0.3478261,0.31578946,0.2972973,0.518724,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4506,R027,0.86139
1.0,1.0,0.6566595,0.42662415,0.7,1.0,0.68253,0.6144703,0.28333333,0.62423134,0.55426586,0.77259135,0.35714287,0.55,0.599,0.476,0.487,0.51131225,0.5,0.7222222,0.11662711,0.2,0.8,0.33333334,0.9710145,0.44210526,0.7027027,0.5053879,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4507,R002,0.59705
1.0,1.0,0.82775754,0.82481796,0.8,1.0,0.77853,0.29963204,0.31627908,0.4558613,0.92077154,0.84785825,0.42857143,0.55,0.489,0.347,0.939,0.30316743,0.75,0.18888889,0.22569919,0.6,0.73333335,0.33333334,0.10144927,0.05263158,0.5945946,0.39960894,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4508,R027,0.87862
0.0,0.35,0.8644915,0.6853828,1.0,1.0,0.54276,0.24026035,0.10967742,0.0951378,0.40731907,0.4331505,0.35714287,0.55,0.634,0.556,0.318,0.20361991,0.5,0.3,0.24334826,0.2,0.8,0.0,0.942029,0.1754386,0.7567568,0.45885733,0.4,0.6,1.0,0.0,0.0,0.5,0.7,ST4509,R030,0.57128
1.0,1.0,0.9803713,0.505867,0.85,1.0,0.91578,0.35044566,0.19428572,0.3630402,0.40066206,0.28905326,1.0,0.85,0.686,0.293,0.719,0.036199097,0.25,0.84444445,0.07935988,0.4,1.0,0.33333334,0.9710145,0.15789473,0.4864865,0.24253438,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4510,R004,0.92835
1.0,1.0,0.87836194,0.70599425,1.0,1.0,0.80239,0.5087543,0.23181818,0.6132128,0.7342387,0.35903326,0.42857143,0.55,0.725,0.31,0.348,0.6606335,0.5,0.84444445,0.10015165,0.2,1.0,0.33333334,0.3188406,0.80701756,0.9189189,0.48122898,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4511,R017,0.91036
1.0,1.0,0.73391396,0.4874739,1.0,1.0,0.74728,0.42858624,0.26153848,0.47220004,0.66569823,0.8731281,0.35714287,0.55,0.589,0.4,0.848,0.23076923,0.5,0.62222224,0.019951696,0.0,0.93333334,0.6666667,0.26086956,0.6210526,0.4054054,0.38078398,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4512,R002,0.82522
1.0,1.0,0.72968805,0.43945402,0.7,1.0,0.83667,0.5877219,0.3617021,0.5789543,0.5448425,0.43016076,0.42857143,0.85,0.682,0.235,0.554,0.37104073,0.75,0.96666664,0.078410275,0.8,0.0,0.33333334,0.5942029,0.9263158,1.0,0.38759992,1.0,0.15,0.0,0.0,1.0,0.0,0.1,ST4513,R001,0.75563
1.0,1.0,0.70498174,0.7659283,0.85,1.0,0.75391,0.83686405,0.46896553,0.83686405,0.58449477,0.4577813,0.64285713,0.55,0.613,0.676,0.731,0.027149322,0.25,0.53333336,0.1127651,0.0,0.73333335,0.33333334,0.5797101,0.47368422,0.1891892,0.42744875,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4514,R003,0.78032
1.0,1.0,0.55531895,0.5249541,1.0,1.0,0.57806,0.5722373,0.3,0.5837426,0.7381797,0.8731281,0.35714287,0.2,0.579,0.672,0.607,0.7285068,0.5,0.56666666,0.037613854,0.6,0.6,0.33333334,0.2173913,0.5614035,0.7297297,0.6688404,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4515,R002,0.61773
1.0,1.0,0.9349057,0.84962267,0.55,1.0,0.76794,0.47479212,0.37777779,0.4403633,0.6834383,0.5019053,0.71428573,0.55,0.428,0.481,0.429,0.800905,0.5,0.21111111,0.3084945,0.0,0.46666667,0.6666667,0.23188406,0.4631579,0.7297297,0.5724286,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4516,R029,0.84713
1.0,1.0,0.829406,0.8882354,1.0,1.0,0.81447,0.40789387,0.25660378,0.35553527,0.7116005,0.6296382,0.5,0.55,0.563,0.595,0.831,0.1040724,0.25,0.42222223,0.082130104,0.6,0.2,0.6666667,0.4057971,0.021052632,0.43243244,0.40226778,0.25,0.6,0.0,0.0,1.0,0.5,0.1,ST4517,R016,0.89694
1.0,1.0,0.88416284,0.7546649,0.85,1.0,0.78839,0.5527354,0.36956522,0.55574346,0.69398993,0.7870934,0.9285714,0.55,0.665,0.528,0.427,0.3438914,0.5,0.54444444,0.16075265,0.4,0.33333334,0.33333334,0.85507244,0.10526316,0.7297297,0.4905852,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST4518,R012,0.89322
1.0,1.0,0.71785074,0.5737534,1.0,1.0,0.75442,0.5630423,0.3090909,0.57436275,0.60087943,0.8731281,0.35714287,0.55,0.587,0.465,0.674,0.08144797,0.75,0.5,0.0188176,0.2,0.46666667,0.33333334,0.42028984,0.6315789,0.9459459,0.4066923,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4519,R002,0.74895
1.0,1.0,0.8932022,0.81268847,0.7,1.0,0.77616,0.31669933,0.16585366,0.3318735,0.686535,0.6567126,1.0,0.55,0.371,0.294,0.471,0.60181,0.75,0.17777778,0.19871728,0.0,0.26666668,0.6666667,0.6956522,0.18947369,0.08108108,0.44644812,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4520,R004,0.83186
1.0,1.0,0.60344225,0.99261993,0.85,1.0,0.7608,0.5807249,0.26153848,0.5924009,0.546685,0.5899759,0.35714287,0.55,0.506,0.525,0.348,0.6289593,0.75,0.07777778,0.084550716,1.0,1.0,0.33333334,0.73913044,0.14736842,0.7567568,0.59122217,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4521,R002,0.74433
1.0,1.0,0.79712695,0.87517333,1.0,1.0,0.66845,0.36114088,0.26153848,0.3732544,0.33989552,0.055173926,1.0,0.2,0.502,0.645,0.968,0.58371043,0.5,0.43333334,0.15878206,0.0,0.53333336,0.33333334,0.5217391,0.28421053,0.027027028,0.6014081,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4522,R004,0.75665
1.0,1.0,0.82390064,0.8882354,0.7,1.0,0.90937,0.5583782,0.39534885,0.56141704,0.7411738,0.69074404,0.9285714,0.85,0.403,0.311,0.428,0.50678736,0.5,0.42222223,0.121980995,0.0,0.8,0.33333334,0.89855075,0.5263158,0.3783784,0.39338815,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST4523,R012,0.9694
1.0,1.0,0.65768594,0.7773599,0.7,1.0,0.72482,0.8711282,0.43870968,0.8711282,0.7036628,0.72681963,0.64285713,0.55,0.521,0.432,0.519,0.61538464,0.5,0.14444445,0.38573888,0.2,0.6,0.33333334,0.79710144,0.07017544,1.0,0.5037324,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4524,R003,0.75885
1.0,1.0,0.96537566,0.9780229,0.65,1.0,0.80344,0.32184887,0.17586207,0.38701245,0.64276814,0.06247129,0.42857143,0.55,0.503,0.683,0.386,0.8325792,0.75,0.56666666,0.09010454,0.2,0.33333334,0.6666667,0.17391305,0.8210526,0.4864865,0.73326504,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4525,R017,0.87108
1.0,1.0,0.8035885,0.73807955,0.95,0.0,0.70429,0.29162914,0.19428572,0.34147066,0.82116586,0.57073003,0.5,0.55,0.305,0.754,0.427,0.4479638,0.5,0.14444445,0.34325135,0.4,0.26666668,0.6666667,0.5507246,0.35789475,0.3243243,0.5909863,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST4526,R005,0.80711
1.0,1.0,0.63181233,0.505867,0.85,1.0,0.57007,0.80202866,0.38857144,0.80202866,0.44094875,0.4577813,0.64285713,0.2,0.727,0.66,0.965,0.39819005,0.25,0.84444445,0.10982224,0.8,0.33333334,0.33333334,0.942029,0.877193,0.5675676,0.545464,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4527,R003,0.62537
1.0,1.0,0.7725083,0.5134171,0.7,1.0,0.85411,0.5108839,0.3148148,0.4589738,0.61415035,0.653635,0.71428573,0.85,0.517,0.12,0.586,0.6334842,0.25,0.8333333,0.022175414,0.4,0.13333334,0.33333334,0.5942029,0.84210527,1.0,0.31049725,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4528,R029,0.89357
1.0,1.0,0.95400447,0.6411804,0.5,1.0,0.73974,0.29012403,0.21935484,0.40321547,0.7724063,0.646958,0.42857143,0.55,0.172,0.722,0.36,0.60181,0.5,0.0,0.31595087,1.0,0.26666668,0.6666667,0.79710144,0.7719298,0.1891892,0.603233,0.25,0.6,0.0,1.0,0.0,0.5,0.6,ST4529,R027,0.82397
1.0,1.0,0.84297776,0.63644844,1.0,1.0,0.78697,0.54515237,0.28333333,0.65708417,0.72243583,0.35903326,0.42857143,0.55,0.666,0.375,0.218,0.3846154,0.5,0.9222222,0.08169694,0.0,0.73333335,0.33333334,0.8405797,0.05263158,0.3783784,0.4241577,0.4,0.6,0.0,1.0,0.0,0.5,0.1,ST4530,R017,0.90378
1.0,1.0,0.88651425,0.6411804,0.7,1.0,0.75424,0.35378408,0.2060606,0.36550108,0.78640306,0.6567126,1.0,0.55,0.623,0.525,0.238,0.13122173,0.75,0.6666667,0.12258742,0.8,0.13333334,0.33333334,0.33333334,0.14035088,0.972973,0.4572351,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4531,R004,0.83184
1.0,1.0,0.941382,0.62246114,1.0,1.0,0.80497,0.8241795,0.4857143,0.8241795,0.29780892,0.2828921,0.5,0.55,0.657,0.53,0.851,0.65158373,0.5,0.6888889,0.09700199,0.0,0.13333334,0.33333334,0.1884058,0.68421054,1.0,0.5828742,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST4532,R028,0.91608
1.0,1.0,0.8198926,0.5695191,1.0,1.0,0.77432,0.34728998,0.19428572,0.35859618,0.48819214,0.055173926,1.0,0.55,0.5,0.358,0.624,0.95475113,0.5,0.75555557,0.06330423,1.0,0.0,0.33333334,0.6231884,0.36842105,0.5945946,0.56468934,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4533,R004,0.82976
1.0,1.0,0.8884456,0.5210799,0.7,1.0,0.74022,0.35333782,0.24285714,0.41206002,0.8732369,0.7803813,0.42857143,0.55,0.532,0.599,0.295,0.30316743,0.5,0.82222223,0.05991509,0.0,0.06666667,0.6666667,0.28985506,0.47368422,0.3243243,0.49749288,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST4534,R023,0.83631
1.0,1.0,0.88941485,0.8007374,0.55,1.0,0.75297,0.84795344,0.43870968,0.84795344,0.35281733,0.2686174,0.5,0.55,0.635,0.589,0.88,0.280543,0.5,0.5,0.13222724,0.0,0.6,0.33333334,0.3768116,0.80701756,1.0,0.49905616,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST4535,R028,0.8542
1.0,1.0,0.8592851,0.9149472,0.7,1.0,0.78165,0.35060307,0.2060606,0.36151725,0.78326374,0.6567126,1.0,0.55,0.645,0.724,0.5,0.1764706,0.25,0.26666668,0.2600577,0.4,0.46666667,0.33333334,0.71014494,0.877193,1.0,0.50115305,0.25,0.35,0.0,0.0,1.0,0.5,1.0,ST4536,R004,0.8664
1.0,1.0,0.8643159,0.9149472,1.0,1.0,0.82466,0.52099854,0.4047619,0.46804225,0.69424146,0.517528,0.71428573,0.55,0.59,0.303,0.782,0.6561086,0.5,0.4,0.14663355,0.2,0.8,0.33333334,0.6956522,0.50526315,0.7837838,0.45857406,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4537,R029,0.91641
1.0,1.0,0.8385643,0.8687145,0.95,0.0,0.72696,0.2928589,0.2060606,0.34117863,0.82240295,0.57073003,0.5,0.55,0.312,0.554,0.638,0.47511312,0.75,0.022222223,0.29134727,1.0,0.06666667,0.6666667,0.49275362,0.28070176,0.43243244,0.53457373,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST4538,R005,0.82422
1.0,1.0,0.6467011,0.48387632,0.7,1.0,0.68741,0.8736435,0.46896553,0.8736435,0.73412824,0.72681963,0.64285713,0.55,0.518,0.599,0.224,0.38914028,0.5,0.87777776,0.0018783619,0.8,0.73333335,0.33333334,0.3478261,0.2631579,0.6216216,0.52144986,0.25,0.15,0.0,0.0,1.0,1.0,0.0,ST4539,R003,0.73044
1.0,1.0,0.70353013,0.5737534,1.0,1.0,0.61356,0.53452116,0.425,0.5393786,0.88047004,0.5542223,0.71428573,0.2,0.693,0.591,0.967,0.84615386,1.0,1.0,0.07040008,0.0,0.8,0.33333334,0.26086956,0.5964912,0.5945946,0.7523707,0.4,0.35,0.0,0.0,1.0,0.5,0.3,ST4540,R010,0.65286
1.0,1.0,0.8268538,0.88168013,0.95,0.0,0.72617,0.30448884,0.17435898,0.33399472,0.94558656,0.57073003,0.5,0.55,0.39,0.352,0.6,0.85067874,0.75,0.011111111,0.11445973,0.0,0.73333335,0.6666667,0.9130435,0.49122807,0.7027027,0.5534616,0.0,0.35,1.0,0.0,0.0,0.5,1.0,ST4541,R005,0.82669
1.0,1.0,0.7052392,0.9217498,1.0,1.0,0.79366,0.5505853,0.24878049,0.56165534,0.5717755,0.8731281,0.35714287,0.55,0.639,0.311,0.864,0.51583713,0.5,0.14444445,0.4182825,0.0,0.06666667,0.33333334,0.8405797,0.07017544,0.972973,0.42703363,0.1,0.15,0.0,0.0,1.0,0.0,0.1,ST4542,R002,0.76649
1.0,1.0,0.86642456,0.7546649,1.0,1.0,0.80584,0.5195182,0.4473684,0.46868274,0.6937238,0.517528,0.71428573,0.55,0.577,0.422,0.658,0.3438914,0.75,0.12222222,0.2648625,0.0,0.46666667,0.33333334,0.5362319,0.9052632,0.8378378,0.46197513,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4543,R029,0.89908
1.0,1.0,0.8786216,0.69047856,0.55,1.0,0.73758,0.47133753,0.3469388,0.42927212,0.7132221,0.5019053,0.71428573,0.55,0.43,0.669,0.554,0.049773756,0.75,0.055555556,0.6070356,0.0,0.4,0.6666667,0.08695652,0.84210527,0.35135135,0.4816477,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4544,R029,0.82756
1.0,1.0,0.89697844,0.4947495,1.0,0.0,0.83877,0.40367392,0.21935484,0.38449484,0.57401353,0.0,0.5,0.85,0.356,0.285,0.245,0.7285068,0.5,0.055555556,0.16902237,0.0,0.06666667,0.6666667,0.85507244,0.03508772,0.9459459,0.4403574,0.4,0.35,1.0,0.0,0.0,0.5,0.3,ST4545,R011,0.95194
1.0,1.0,0.77951485,0.6753038,1.0,0.0,0.69894,0.3876793,0.20923077,0.33883008,0.6600265,0.5102868,0.5,0.55,0.444,0.418,0.5,0.9683258,0.75,0.2888889,0.044156253,0.0,0.93333334,0.6666667,0.42028984,0.2631579,0.7027027,0.62981474,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST4546,R007,0.79139
1.0,1.0,0.9266367,0.7546649,1.0,1.0,0.81789,0.56482166,0.35789475,0.5424423,0.47736362,0.15443696,0.5714286,0.55,0.663,0.536,0.959,0.43438914,0.75,0.12222222,0.43020657,0.0,1.0,0.33333334,0.9710145,0.69473684,0.7837838,0.5590914,0.25,0.6,0.0,0.0,1.0,0.5,0.3,ST4547,R008,0.89241
1.0,1.0,0.87287164,0.7546649,1.0,1.0,0.80713,0.8236453,0.46896553,0.8236453,0.32327864,0.2828921,0.5,0.55,0.592,0.384,0.798,0.3122172,1.0,0.54444444,0.017677097,0.0,0.4,0.33333334,0.0,0.86315787,0.972973,0.47237357,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST4548,R028,0.91155
1.0,1.0,0.80281115,0.66046256,0.7,1.0,0.87782,0.44691584,0.2125,0.44691584,0.78811836,0.9949987,0.5,0.85,0.456,0.445,0.622,0.1402715,0.5,0.64444447,0.07079146,0.6,0.33333334,0.6666667,0.92753625,0.69473684,0.35135135,0.3593728,0.25,0.6,0.0,0.0,1.0,0.5,0.0,ST4549,R028,0.91504
1.0,1.0,0.8930729,0.6270891,1.0,0.0,0.71587,0.38439548,0.1915493,0.3399624,0.5395609,0.008537748,0.5,0.55,0.487,0.662,0.391,0.04524887,0.5,0.23333333,0.2739649,0.0,0.4,0.6666667,0.884058,0.24561404,0.6216216,0.4466566,0.4,0.35,1.0,0.0,0.0,0.5,1.0,ST4550,R007,0.80644
1.0,1.0,0.94725776,0.97080505,0.55,1.0,0.78495,0.47133753,0.3469388,0.42927212,0.71888626,0.5019053,0.71428573,0.55,0.47,0.451,0.617,0.9004525,0.5,0.35555556,0.1034788,0.0,0.33333334,0.6666667,0.014492754,0.56842107,0.4864865,0.5923512,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4551,R029,0.86643
1.0,1.0,0.9243154,0.6803246,0.7,1.0,0.7665,0.39093035,0.27755103,0.455792,0.8726006,0.7803813,0.42857143,0.55,0.337,0.47,0.454,0.9276018,0.25,0.044444446,0.19357646,1.0,1.0,0.33333334,0.1594203,0.86315787,0.24324325,0.55534744,0.25,0.6,0.0,0.0,1.0,0.5,0.6,ST4552,R023,0.8556
1.0,1.0,0.9788178,0.6411804,0.7,1.0,0.77271,0.5238047,0.39534885,0.47848043,0.752117,0.653635,0.71428573,0.55,0.552,0.674,0.347,0.65158373,0.5,0.6666667,0.076251484,0.0,0.33333334,0.33333334,0.73913044,0.68421054,0.7027027,0.6432546,0.25,0.6,0.0,0.0,1.0,0.5,0.7,ST4553,R029,0.86567
