student_id,rank,resource_id,resource_title,lesson,type,difficulty,minutes,predicted_relevance,strategy,reason,risk_level,learning_style,lms_url
ST5703,5,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.4723,Context-aware,Format suits the learning style,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST5703,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4623,Context-aware,Format suits the learning style,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5704,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8244,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST5704,2,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.5932,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST5704,3,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.5906,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST5704,4,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.5776,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST5704,5,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.514,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST5704,6,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5093,Context-aware,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST5705,1,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.9043,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=352746
ST5705,2,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.8755,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST5705,3,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.7646,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=352718
ST5705,4,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.6122,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5705,5,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.6074,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,High Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5705,6,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.599,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,High Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=352721
ST5706,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.6613,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST5706,2,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.6367,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST5706,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5403,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5706,4,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.5308,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST5706,5,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5299,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5706,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5288,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5707,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.798,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time,Low Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351823
ST5707,2,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.7728,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Low Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=350426
ST5707,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5254,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5707,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.5182,Context-aware,Format suits the learning style; fits the available study time,Low Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5707,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5165,Context-aware,Format suits the learning style; fits the available study time,Low Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5707,6,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5133,Context-aware,Format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST5708,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.9269,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5708,2,R016,Introduction to UI/UX Design,UI/UX Design,PDF,Intermediate,45,0.8793,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=350426
ST5708,3,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.507,Context-aware,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST5708,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4999,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349961
ST5708,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4991,Context-aware,Difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST5708,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4712,Rule-based filter,Difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=349960
ST5709,1,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.7843,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=353911
ST5709,2,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.526,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST5709,3,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5121,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5709,4,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.4909,Context-aware,Difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347770
ST5709,5,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.4909,Context-aware,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358812
ST5709,6,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.4904,Rule-based filter,Difficulty matches current ability; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=354073
ST5710,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.7194,Rule-based filter,Targets a lesson flagged as non-engaged; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST5710,2,R003,Lesson 01 - Software Engineering Methods,Software Engineering Methods,PDF,Foundational,45,0.6707,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=342801
ST5710,3,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.5832,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST5710,4,R005,How to Install Git?,Software Development Models,URL/Video,Beginner,20,0.5136,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=346074
ST5710,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.4832,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5710,6,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.4806,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5711,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8238,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347768
ST5711,2,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.5797,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347770
ST5711,3,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.5777,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=348331
ST5711,4,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.5568,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347769
ST5711,5,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5204,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5711,6,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5087,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST5712,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.7585,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST5712,2,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.6648,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=362804
ST5712,3,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.6539,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST5712,4,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6127,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5712,5,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.5484,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358812
ST5712,6,R039,Cypress Testing Lab Sheet,Software Testing,PDF,Advanced,60,0.5155,Rule-based filter,Targets a lesson flagged as non-engaged; format suits the learning style; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=362996
ST5713,1,R028,Software Maintenance,Software Maintenance & Evolution,PDF,Intermediate,45,0.8129,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=353761
ST5713,2,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.5094,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=358769
ST5713,3,R032,Managing Software Projects,Managing Software Projects,PDF,Advanced,60,0.495,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=369884
ST5713,4,R031,Software Measurement,Software Measurement,PDF,Advanced,60,0.4892,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=353911
ST5713,5,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.4888,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=354073
ST5713,6,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.485,Context-aware,Difficulty matches current ability; format suits the learning style; strong gnn embedding similarity,Low Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST5714,1,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.8992,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347768
ST5714,2,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.6675,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=348331
ST5714,3,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.6615,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; high tf-idf match to the need profile; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347770
ST5714,4,R013,SRS Template - IEEE Standard,Requirements Engineering,PDF,Intermediate,30,0.6363,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=347769
ST5714,5,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5307,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5714,6,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5191,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5715,1,R029,Software Testing,Software Testing,PDF,Intermediate,45,0.8484,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=354073
ST5715,2,R033,Testing Lab Sheet,Software Testing,PDF,Intermediate,60,0.627,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358769
ST5715,3,R035,Testing Lecture and Lab (Recording),Software Testing,Video,Intermediate,90,0.6216,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=362804
ST5715,4,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.6194,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354273
ST5715,5,R034,Sample Project for Testing,Software Testing,PDF,Intermediate,30,0.5244,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity; revisit prerequisites first,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=358812
ST5715,6,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5039,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5716,1,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.9237,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347959
ST5716,2,R008,Lesson 03 - Agile Scrum,Agile & Scrum,PDF,Intermediate,45,0.8787,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; format suits the learning style; high tf-idf match to the need profile,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=347831
ST5716,3,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.8211,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5716,4,R009,Scrum Guides (Official),Agile & Scrum,URL,Intermediate,30,0.6078,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; revisit prerequisites first,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=347556
ST5716,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5775,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/resource/view.php?id=346072
ST5716,6,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5593,Rule-based filter,Difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Moderate Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5717,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5728,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5717,2,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5513,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST5717,3,R014,In Class Activity - Group 01,Requirements Engineering,PDF,Intermediate,30,0.5376,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347770
ST5717,4,R015,In Class Activity - Group 02,Requirements Engineering,PDF,Intermediate,30,0.5371,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=348331
ST5717,5,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.5333,Rule-based filter,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST5717,6,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.5246,Rule-based filter,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST5718,1,R017,Lab Session 3 (Git),UI/UX Design,URL/Lab,Intermediate,60,0.5416,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=351823
ST5718,2,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.5035,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; format suits the learning style,Low Risk,Highly Engaged,https://online.uom.lk/mod/url/view.php?id=354271
ST5718,3,R010,Lab Session 02 - VCS Part 02,Agile & Scrum,PDF,Beginner,60,0.4947,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347959
ST5718,4,R006,Lab Session 01 - Version Control Systems (VCS),Software Development Models,PDF,Beginner,60,0.4942,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=346072
ST5718,5,R012,Lesson 04 - Requirements Engineering,Requirements Engineering,PDF,Intermediate,45,0.4887,Context-aware,Knowledge-graph neighbour of a weak lesson; difficulty matches current ability; strong gnn embedding similarity,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=347768
ST5718,6,R032,Managing Software Projects,Managing Software Projects,PDF,Advanced,60,0.4866,Context-aware,Knowledge-graph neighbour of a weak lesson; fits the available study time,Low Risk,Highly Engaged,https://online.uom.lk/mod/resource/view.php?id=369884
ST5719,1,R027,Maven Lab - 2,Managing Software Projects,URL/Lab,Intermediate,45,0.8378,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=354271
ST5719,2,R023,Decision Tables,Managing Software Projects,PDF,Intermediate,45,0.8225,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352746
ST5719,3,R028,Software Maintenance,Software Maintenance & Evolution,PDF,Intermediate,45,0.7938,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=353761
ST5719,4,R022,Software Cost Estimation,Managing Software Projects,PDF,Advanced,45,0.6852,Rule-based filter,Targets a lesson flagged as non-engaged; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352718
ST5719,5,R024,Activity - Cost Estimation,Managing Software Projects,PDF,Intermediate,30,0.6623,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; strong gnn embedding similarity,Medium Risk,Passive Learner,https://online.uom.lk/mod/resource/view.php?id=352721
ST5719,6,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5396,Context-aware,Difficulty matches current ability; format suits the learning style,Medium Risk,Passive Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5720,1,R002,Pre-reading Material,General,PDF,Foundational,30,0.674,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=342800
ST5720,2,R001,Software Engineering by Sommerville (Textbook),General,PDF,Foundational,120,0.5617,Rule-based filter,Targets a lesson flagged as non-engaged; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=350428
ST5720,3,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5445,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5720,4,R011,Lab Session 2 Recording,Agile & Scrum,Video,Beginner,60,0.521,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349961
ST5720,5,R007,Lab Session 1 Recording,Software Development Models,Video,Beginner,60,0.5193,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=349960
ST5720,6,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5085,Rule-based filter,Format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=363212
ST5721,1,R028,Software Maintenance,Software Maintenance & Evolution,PDF,Intermediate,45,0.9329,Rule-based filter,Targets a lesson flagged as non-engaged; difficulty matches current ability; fits the available study time; high tf-idf match to the need profile,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/resource/view.php?id=353761
ST5721,2,R030,Testing - Lecture Recording,Software Testing,Video,Intermediate,60,0.5433,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time; strong gnn embedding similarity,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=354273
ST5721,3,R021,Maven Lab Session (Recording),Software Development Models,URL/Video,Intermediate,45,0.5207,Rule-based filter,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=351818
ST5721,4,R040,Lecture Recording - Cypress,Software Testing,Video,Advanced,60,0.5008,Context-aware,Difficulty matches current ability; format suits the learning style; fits the available study time,Medium Risk,At-Risk Learner,https://online.uom.lk/mod/url/view.php?id=363212
