student_id,resource_id,actual_relevance,predicted_relevance,is_relevant
ST4853,R007,0.7394,0.7659,1
ST4853,R008,0.1993,0.2787,0
ST4853,R009,0.4042,0.4357,0
ST4853,R010,0.4286,0.426,0
ST4853,R011,0.5039,0.5141,0
ST4853,R012,0.4868,0.4827,0
ST4853,R013,0.4213,0.4375,0
ST4853,R014,0.3671,0.4387,0
ST4853,R015,0.4638,0.4387,0
ST4853,R016,0.4646,0.4789,0
ST4853,R017,0.5147,0.5078,0
ST4853,R018,0.6584,0.6602,1
ST4853,R019,0.6407,0.6153,0
ST4853,R020,0.6766,0.6574,1
ST4853,R021,0.6527,0.6546,0
ST4853,R022,0.2936,0.2398,0
ST4853,R023,0.5166,0.4925,0
ST4853,R024,0.4146,0.448,0
ST4853,R025,0.3957,0.4187,0
ST4853,R026,0.4121,0.4224,0
ST4853,R027,0.4297,0.3514,0
ST4853,R028,0.2546,0.2457,0
ST4853,R029,0.4336,0.4729,0
ST4853,R030,0.4706,0.4449,0
ST4853,R031,0.3833,0.4053,0
ST4853,R032,0.5234,0.4336,0
ST4853,R033,0.4502,0.4369,0
ST4853,R034,0.3634,0.4419,0
ST4853,R035,0.3264,0.3516,0
ST4853,R036,0.5056,0.5084,0
ST4853,R037,0.3547,0.3657,0
ST4853,R038,0.4361,0.4029,0
ST4853,R039,0.4332,0.4091,0
ST4853,R040,0.4327,0.3962,0
ST4853,R041,0.4966,0.4697,0
ST4861,R001,0.2781,0.3219,0
ST4861,R002,0.4012,0.4515,0
ST4861,R003,0.4407,0.4444,0
ST4861,R004,0.4545,0.4805,0
ST4861,R005,0.4823,0.4754,0
ST4861,R006,0.5244,0.4787,0
ST4861,R007,0.5123,0.4746,0
ST4861,R008,0.4219,0.4731,0
ST4861,R009,0.4288,0.4536,0
ST4861,R010,0.4227,0.4702,0
ST4861,R011,0.4838,0.4601,0
ST4861,R012,0.4792,0.4652,0
ST4861,R013,0.5591,0.5022,1
ST4861,R014,0.4399,0.4644,0
ST4861,R015,0.4393,0.4545,0
ST4861,R016,0.4649,0.4875,0
ST4861,R017,0.4782,0.4573,0
ST4861,R018,0.506,0.4922,0
ST4861,R019,0.4194,0.4647,0
ST4861,R020,0.428,0.4977,0
ST4861,R021,0.4991,0.5098,0
ST4861,R022,0.3868,0.4321,0
ST4861,R023,0.4417,0.4579,0
ST4861,R024,0.4921,0.4797,0
ST4861,R025,0.3897,0.4334,0
ST4861,R026,0.3902,0.4289,0
ST4861,R027,0.4885,0.4964,0
ST4861,R028,0.5484,0.4517,1
ST4861,R029,0.8807,0.9072,1
ST4861,R030,0.6328,0.6027,1
ST4861,R031,0.1595,0.2158,0
ST4861,R032,0.5117,0.457,0
ST4861,R033,0.6424,0.6498,1
ST4861,R034,0.6991,0.695,1
ST4861,R035,0.4933,0.5195,0
ST4861,R036,0.4073,0.4219,0
ST4861,R037,0.3985,0.3365,0
ST4861,R038,0.4712,0.5026,0
ST4861,R039,0.4994,0.5167,0
ST4861,R040,0.478,0.472,0
ST4861,R041,0.4189,0.4168,0
ST4865,R001,0.3115,0.3211,0
ST4865,R002,0.4508,0.4195,0
ST4865,R003,0.3395,0.4245,0
ST4865,R004,0.4671,0.4688,0
ST4865,R005,0.5116,0.4814,0
ST4865,R006,0.5064,0.4895,0
ST4865,R007,0.4641,0.4736,0
ST4865,R008,0.4519,0.4944,0
ST4865,R009,0.4638,0.4671,0
ST4865,R010,0.504,0.4971,0
ST4865,R011,0.4792,0.4762,0
ST4865,R012,0.5645,0.4796,0
ST4865,R013,0.4724,0.5046,0
ST4865,R014,0.5668,0.5162,0
ST4865,R015,0.5363,0.5139,0
ST4865,R016,0.8794,0.8916,1
ST4865,R017,0.8995,0.8567,1
ST4865,R018,0.5757,0.5099,0
ST4865,R019,0.4189,0.4752,0
ST4865,R020,0.6354,0.5412,0
ST4865,R021,0.6144,0.5304,0
ST4865,R022,0.7813,0.7461,1
ST4865,R023,0.8641,0.8738,1
ST4865,R024,0.6759,0.7033,1
ST4865,R025,0.6544,0.5543,0
ST4865,R026,0.5886,0.5402,0
ST4865,R027,0.9489,0.8828,1
ST4865,R028,0.5487,0.4555,0
ST4865,R029,0.5362,0.4777,0
ST4865,R030,0.4242,0.4266,0
ST4865,R031,0.3999,0.4293,0
ST4865,R032,0.5081,0.5315,0
ST4865,R033,0.4797,0.4845,0
ST4865,R034,0.4632,0.5079,0
ST4865,R035,0.3851,0.3778,0
ST4865,R036,0.3837,0.4409,0
ST4865,R037,0.383,0.3255,0
ST4865,R038,0.5007,0.4261,0
ST4865,R039,0.4723,0.4411,0
ST4865,R040,0.4373,0.4139,0
ST4865,R041,0.4648,0.4299,0
ST4866,R001,0.2551,0.2983,0
ST4866,R002,0.3477,0.3774,0
ST4866,R003,0.4577,0.4337,0
ST4866,R004,0.3858,0.4634,0
ST4866,R005,0.4594,0.4559,0
ST4866,R006,0.4769,0.4273,0
ST4866,R007,0.475,0.5153,0
ST4866,R008,0.5136,0.4763,0
ST4866,R009,0.4492,0.4366,0
ST4866,R010,0.4175,0.424,0
ST4866,R011,0.4671,0.5126,0
ST4866,R012,0.4479,0.446,0
ST4866,R013,0.4217,0.4251,0
ST4866,R014,0.4347,0.4285,0
ST4866,R015,0.417,0.4289,0
ST4866,R016,0.427,0.452,0
ST4866,R017,0.4479,0.4574,0
ST4866,R018,0.4839,0.4722,0
ST4866,R019,0.4829,0.4323,0
ST4866,R020,0.4969,0.4652,0
ST4866,R021,0.4744,0.5198,0
ST4866,R022,0.4489,0.426,0
ST4866,R023,0.4965,0.4599,0
ST4866,R024,0.4902,0.4365,0
ST4866,R025,0.3795,0.3829,0
ST4866,R026,0.5032,0.3896,0
ST4866,R027,0.4839,0.4702,0
ST4866,R028,0.4398,0.4538,0
ST4866,R029,0.8265,0.8843,1
ST4866,R030,0.7451,0.7147,1
ST4866,R031,0.1738,0.1886,0
ST4866,R032,0.3886,0.4468,0
ST4866,R033,0.6362,0.6443,1
ST4866,R034,0.711,0.6318,1
ST4866,R035,0.5531,0.5653,0
ST4866,R036,0.4008,0.4272,0
ST4866,R037,0.364,0.3926,0
ST4866,R038,0.595,0.515,1
ST4866,R039,0.4821,0.5034,0
ST4866,R040,0.5644,0.5514,1
ST4866,R041,0.503,0.4737,0
ST4873,R001,0.3455,0.276,0
ST4873,R002,0.2802,0.3388,0
ST4873,R003,0.3369,0.3843,0
ST4873,R004,0.4556,0.435,0
ST4873,R005,0.4846,0.4811,0
ST4873,R006,0.4813,0.4665,0
ST4873,R007,0.5425,0.5392,0
ST4873,R008,0.3788,0.4411,0
ST4873,R009,0.3726,0.4313,0
ST4873,R010,0.3933,0.462,0
ST4873,R011,0.6457,0.5439,1
ST4873,R012,0.7776,0.82,1
ST4873,R013,0.585,0.6078,0
ST4873,R014,0.6504,0.6163,1
ST4873,R015,0.6522,0.6193,1
ST4873,R016,0.6089,0.6361,0
ST4873,R017,0.8262,0.8486,1
ST4873,R018,0.4605,0.4618,0
ST4873,R019,0.3931,0.4229,0
ST4873,R020,0.4873,0.4598,0
ST4873,R021,0.6505,0.5218,1
ST4873,R022,0.3838,0.4008,0
ST4873,R023,0.2054,0.239,0
ST4873,R024,0.4745,0.4462,0
ST4873,R025,0.3071,0.3922,0
ST4873,R026,0.426,0.4189,0
ST4873,R027,0.4316,0.4751,0
ST4873,R028,0.458,0.4011,0
ST4873,R029,0.1647,0.201,0
ST4873,R030,0.4881,0.5019,0
ST4873,R031,0.3889,0.395,0
ST4873,R032,0.4417,0.426,0
ST4873,R033,0.4463,0.4156,0
ST4873,R034,0.4025,0.3879,0
ST4873,R035,0.3481,0.3933,0
ST4873,R036,0.3921,0.3879,0
ST4873,R037,0.4018,0.3575,0
ST4873,R038,0.3454,0.3705,0
ST4873,R039,0.3735,0.3875,0
ST4873,R040,0.4956,0.4634,0
ST4873,R041,0.4164,0.4602,0
ST4879,R001,0.2391,0.279,0
ST4879,R002,0.3723,0.3473,0
ST4879,R003,0.4372,0.4028,0
ST4879,R004,0.5333,0.4582,0
ST4879,R005,0.4225,0.4846,0
ST4879,R006,0.4886,0.4349,0
ST4879,R007,0.5692,0.5273,0
ST4879,R008,0.4682,0.4631,0
ST4879,R009,0.5002,0.4512,0
ST4879,R010,0.4524,0.449,0
ST4879,R011,0.5381,0.5307,0
ST4879,R012,0.385,0.4314,0
ST4879,R013,0.4089,0.422,0
ST4879,R014,0.4679,0.4496,0
ST4879,R015,0.4454,0.4514,0
ST4879,R016,0.8136,0.8399,1
ST4879,R017,0.8137,0.8256,1
ST4879,R018,0.4694,0.4695,0
ST4879,R019,0.4585,0.4177,0
ST4879,R020,0.5334,0.4948,0
ST4879,R021,0.5433,0.5476,0
ST4879,R022,0.6783,0.6968,1
ST4879,R023,0.866,0.8361,1
ST4879,R024,0.6045,0.6235,1
ST4879,R025,0.5088,0.4875,0
ST4879,R026,0.531,0.4887,0
ST4879,R027,0.9069,0.8484,1
ST4879,R028,0.3778,0.4154,0
ST4879,R029,0.4309,0.4279,0
ST4879,R030,0.492,0.4933,0
ST4879,R031,0.313,0.3766,0
ST4879,R032,0.4921,0.4803,0
ST4879,R033,0.4146,0.4141,0
ST4879,R034,0.4124,0.4192,0
ST4879,R035,0.3931,0.3914,0
ST4879,R036,0.3761,0.3899,0
ST4879,R037,0.3284,0.3569,0
ST4879,R038,0.4075,0.3712,0
ST4879,R039,0.3737,0.3738,0
ST4879,R040,0.5062,0.4564,0
ST4879,R041,0.4608,0.4333,0
ST4883,R001,0.3567,0.3171,0
ST4883,R002,0.434,0.3246,0
ST4883,R003,0.4174,0.4186,0
ST4883,R004,0.454,0.4578,0
ST4883,R005,0.4283,0.4577,0
ST4883,R006,0.5283,0.4603,0
ST4883,R007,0.5333,0.6074,0
ST4883,R008,0.4271,0.4228,0
ST4883,R009,0.3741,0.3368,0
ST4883,R010,0.4502,0.4539,0
ST4883,R011,0.5662,0.5998,0
ST4883,R012,0.3662,0.4152,0
ST4883,R013,0.3089,0.3227,0
ST4883,R014,0.3762,0.3489,0
ST4883,R015,0.3606,0.3489,0
ST4883,R016,0.3643,0.3915,0
ST4883,R017,0.4522,0.4241,0
ST4883,R018,0.4361,0.3946,0
ST4883,R019,0.2866,0.3178,0
ST4883,R020,0.3664,0.4046,0
ST4883,R021,0.5922,0.5472,0
ST4883,R022,0.2877,0.2883,0
ST4883,R023,0.4313,0.4185,0
ST4883,R024,0.3948,0.3521,0
ST4883,R025,0.1604,0.2344,0
ST4883,R026,0.2408,0.2446,0
ST4883,R027,0.408,0.4085,0
ST4883,R028,0.8832,0.9003,1
ST4883,R029,0.8767,0.8949,1
ST4883,R030,0.8531,0.832,1
ST4883,R031,0.0,0.0701,0
ST4883,R032,0.2607,0.317,0
ST4883,R033,0.7617,0.7089,1
ST4883,R034,0.5516,0.5796,0
ST4883,R035,0.7769,0.8182,1
ST4883,R036,0.2836,0.2861,0
ST4883,R037,0.438,0.4532,0
ST4883,R038,0.459,0.4848,0
ST4883,R039,0.5121,0.4809,0
ST4883,R040,0.7159,0.6076,1
ST4883,R041,0.4826,0.4461,0
ST4894,R001,0.3116,0.2803,0
ST4894,R002,0.3167,0.3441,0
ST4894,R003,0.3296,0.4031,0
ST4894,R004,0.3834,0.4567,0
ST4894,R005,0.5024,0.5051,0
ST4894,R006,0.461,0.4361,0
ST4894,R007,0.5335,0.5396,0
ST4894,R008,0.4662,0.4624,0
ST4894,R009,0.4756,0.4475,0
ST4894,R010,0.363,0.4507,0
ST4894,R011,0.532,0.5446,0
ST4894,R012,0.4527,0.4287,0
ST4894,R013,0.5019,0.4193,0
ST4894,R014,0.4513,0.4218,0
ST4894,R015,0.3799,0.423,0
ST4894,R016,0.8898,0.8393,1
ST4894,R017,0.8134,0.8248,1
ST4894,R018,0.456,0.4683,0
ST4894,R019,0.3522,0.4169,0
ST4894,R020,0.564,0.493,0
ST4894,R021,0.5216,0.5622,0
ST4894,R022,0.6768,0.6992,1
ST4894,R023,0.8145,0.8367,1
ST4894,R024,0.6177,0.6221,1
ST4894,R025,0.5227,0.487,0
ST4894,R026,0.4596,0.4879,0
ST4894,R027,0.8828,0.8506,1
ST4894,R028,0.4151,0.4135,0
ST4894,R029,0.4307,0.4264,0
ST4894,R030,0.5553,0.5208,0
ST4894,R031,0.3816,0.3808,0
ST4894,R032,0.4855,0.4803,0
ST4894,R033,0.4651,0.4177,0
ST4894,R034,0.3719,0.4153,0
ST4894,R035,0.4341,0.4164,0
ST4894,R036,0.4797,0.388,0
ST4894,R037,0.3514,0.3815,0
ST4894,R038,0.4147,0.3688,0
ST4894,R039,0.3431,0.3771,0
ST4894,R040,0.4936,0.4798,0
ST4894,R041,0.4264,0.4586,0
ST4897,R001,0.3818,0.2788,0
ST4897,R002,0.3818,0.3394,0
ST4897,R003,0.4533,0.4059,0
ST4897,R004,0.4756,0.4522,0
ST4897,R005,0.549,0.4963,1
ST4897,R006,0.4419,0.4451,0
ST4897,R007,0.583,0.5415,1
ST4897,R008,0.3878,0.4764,0
ST4897,R009,0.5067,0.4645,0
ST4897,R010,0.4379,0.4338,0
ST4897,R011,0.5432,0.5527,1
ST4897,R012,0.4247,0.4212,0
ST4897,R013,0.4543,0.4346,0
ST4897,R014,0.4569,0.4218,0
ST4897,R015,0.4613,0.4216,0
ST4897,R016,0.9672,0.9003,1
ST4897,R017,0.8729,0.8863,1
ST4897,R018,0.4931,0.4784,0
ST4897,R019,0.426,0.4269,0
ST4897,R020,0.4115,0.4796,0
ST4897,R021,0.5985,0.5511,1
ST4897,R022,0.4057,0.411,0
ST4897,R023,0.4738,0.4415,0
ST4897,R024,0.4719,0.4393,0
ST4897,R025,0.3758,0.3951,0
ST4897,R026,0.4728,0.3945,0
ST4897,R027,0.4558,0.4877,0
ST4897,R028,0.3434,0.4204,0
ST4897,R029,0.4124,0.4429,0
ST4897,R030,0.5273,0.5343,0
ST4897,R031,0.3726,0.3932,0
ST4897,R032,0.4224,0.3974,0
ST4897,R033,0.387,0.4077,0
ST4897,R034,0.4322,0.4121,0
ST4897,R035,0.3592,0.4181,0
ST4897,R036,0.4043,0.3894,0
ST4897,R037,0.3424,0.3816,0
ST4897,R038,0.3901,0.3808,0
ST4897,R039,0.3726,0.3862,0
ST4897,R040,0.4931,0.5023,0
ST4897,R041,0.4755,0.4657,0
ST4912,R001,0.2751,0.315,0
ST4912,R002,0.3472,0.3264,0
ST4912,R003,0.7513,0.7358,1
ST4912,R004,0.3419,0.3432,0
ST4912,R005,0.3832,0.388,0
ST4912,R006,0.3983,0.4332,0
ST4912,R007,0.422,0.5059,0
ST4912,R008,0.4614,0.4313,0
ST4912,R009,0.368,0.3338,0
ST4912,R010,0.3987,0.4138,0
ST4912,R011,0.544,0.5018,1
ST4912,R012,0.1638,0.2176,0
ST4912,R013,0.3907,0.3543,0
ST4912,R014,0.3082,0.338,0
ST4912,R015,0.3283,0.3426,0
ST4912,R016,0.3931,0.438,0
ST4912,R017,0.5005,0.4481,0
ST4912,R018,0.4895,0.4455,0
ST4912,R019,0.3587,0.3735,0
ST4912,R020,0.4249,0.4358,0
ST4912,R021,0.5465,0.4909,1
ST4912,R022,0.3936,0.3851,0
ST4912,R023,0.4075,0.42,0
ST4912,R024,0.272,0.3433,0
ST4912,R025,0.3577,0.3163,0
ST4912,R026,0.2635,0.3161,0
ST4912,R027,0.454,0.4283,0
ST4912,R028,0.3633,0.4163,0
ST4912,R029,0.4664,0.4459,0
ST4912,R030,0.5111,0.5307,1
ST4912,R031,0.3646,0.3977,0
ST4912,R032,0.3582,0.4412,0
ST4912,R033,0.4291,0.4432,0
ST4912,R034,0.272,0.3434,0
ST4912,R035,0.497,0.4936,0
ST4912,R036,0.4019,0.3913,0
ST4912,R037,0.4626,0.4511,0
ST4912,R038,0.4039,0.4256,0
ST4912,R039,0.3859,0.4234,0
ST4912,R040,0.5361,0.5058,1
ST4912,R041,0.5635,0.4739,1
ST4916,R001,0.2446,0.2969,0
ST4916,R002,0.3464,0.2696,0
ST4916,R003,0.336,0.3639,0
ST4916,R004,0.4017,0.4137,0
ST4916,R005,0.3073,0.3676,0
ST4916,R006,0.4699,0.407,0
ST4916,R007,0.5242,0.4922,0
ST4916,R008,0.4293,0.4229,0
ST4916,R009,0.3636,0.3632,0
ST4916,R010,0.3739,0.3993,0
ST4916,R011,0.4777,0.4897,0
ST4916,R012,0.4118,0.3916,0
ST4916,R013,0.2956,0.3444,0
ST4916,R014,0.3825,0.3262,0
ST4916,R015,0.3793,0.3262,0
ST4916,R016,0.4297,0.4007,0
ST4916,R017,0.4659,0.4436,0
ST4916,R018,0.4554,0.4235,0
ST4916,R019,0.3963,0.324,0
ST4916,R020,0.3967,0.4247,0
ST4916,R021,0.5298,0.491,1
ST4916,R022,0.3194,0.3772,0
ST4916,R023,0.4129,0.4036,0
ST4916,R024,0.3582,0.3489,0
ST4916,R025,0.3336,0.3121,0
ST4916,R026,0.2572,0.3114,0
ST4916,R027,0.4253,0.4446,0
ST4916,R028,0.7993,0.7924,1
ST4916,R029,0.8439,0.8296,1
ST4916,R030,0.6967,0.696,1
ST4916,R031,0.1994,0.19,0
ST4916,R032,0.4158,0.4072,0
ST4916,R033,0.5712,0.6048,1
ST4916,R034,0.4993,0.5063,0
ST4916,R035,0.6078,0.6815,1
ST4916,R036,0.3412,0.3523,0
ST4916,R037,0.4478,0.4677,0
ST4916,R038,0.4258,0.4602,0
ST4916,R039,0.447,0.452,0
ST4916,R040,0.5137,0.5211,0
ST4916,R041,0.4905,0.4439,0
ST4920,R001,0.3114,0.3715,0
ST4920,R002,0.4956,0.4433,0
ST4920,R003,0.548,0.4773,0
ST4920,R004,0.4662,0.4987,0
ST4920,R005,0.3914,0.4185,0
ST4920,R006,0.5153,0.5319,0
ST4920,R007,0.5822,0.5376,1
ST4920,R008,0.5594,0.4942,0
ST4920,R009,0.4327,0.4666,0
ST4920,R010,0.565,0.5203,0
ST4920,R011,0.5824,0.544,1
ST4920,R012,0.4789,0.5035,0
ST4920,R013,0.4475,0.4771,0
ST4920,R014,0.4708,0.4786,0
ST4920,R015,0.4755,0.4768,0
ST4920,R016,0.4698,0.5028,0
ST4920,R017,0.5661,0.5731,1
ST4920,R018,0.5121,0.5019,0
ST4920,R019,0.4048,0.4027,0
ST4920,R020,0.5776,0.4921,1
ST4920,R021,0.4918,0.5182,0
ST4920,R022,0.5498,0.4789,0
ST4920,R023,0.5168,0.5005,0
ST4920,R024,0.4823,0.4845,0
ST4920,R025,0.5576,0.4524,0
ST4920,R026,0.4617,0.4489,0
ST4920,R027,0.4854,0.5491,0
ST4920,R028,0.4952,0.4941,0
ST4920,R029,0.5449,0.5002,0
ST4920,R030,0.5835,0.5514,1
ST4920,R031,0.5285,0.4945,0
ST4920,R032,0.5279,0.5261,0
ST4920,R033,0.4969,0.4941,0
ST4920,R034,0.4561,0.4871,0
ST4920,R035,0.4615,0.4995,0
ST4920,R036,0.4928,0.4773,0
ST4920,R037,0.5103,0.4678,0
ST4920,R038,0.4529,0.4787,0
ST4920,R039,0.4701,0.484,0
ST4920,R040,0.5813,0.5162,1
ST4920,R041,0.4931,0.5194,0
ST4941,R001,0.3517,0.3143,0
ST4941,R002,0.2562,0.3025,0
ST4941,R003,0.3577,0.3768,0
ST4941,R004,0.4328,0.4185,0
ST4941,R005,0.3659,0.3501,0
ST4941,R006,0.5395,0.463,1
ST4941,R007,0.4864,0.4435,0
ST4941,R008,0.4536,0.4254,0
ST4941,R009,0.4592,0.3528,0
ST4941,R010,0.3925,0.4615,0
ST4941,R011,0.4482,0.4371,0
ST4941,R012,0.4354,0.4447,0
ST4941,R013,0.2885,0.363,0
ST4941,R014,0.4182,0.3831,0
ST4941,R015,0.3454,0.3789,0
ST4941,R016,0.3868,0.4363,0
ST4941,R017,0.5514,0.5144,1
ST4941,R018,0.4234,0.4475,0
ST4941,R019,0.4047,0.3553,0
ST4941,R020,0.4566,0.4688,0
ST4941,R021,0.4799,0.4597,0
ST4941,R022,0.7809,0.6867,1
ST4941,R023,0.9039,0.8478,1
ST4941,R024,0.5463,0.5606,1
ST4941,R025,0.3982,0.4241,0
ST4941,R026,0.4326,0.4254,0
ST4941,R027,0.8845,0.8614,1
ST4941,R028,0.4052,0.4262,0
ST4941,R029,0.4745,0.4232,0
ST4941,R030,0.3964,0.4415,0
ST4941,R031,0.421,0.4245,0
ST4941,R032,0.5214,0.5238,0
ST4941,R033,0.4228,0.4518,0
ST4941,R034,0.355,0.3792,0
ST4941,R035,0.4305,0.4604,0
ST4941,R036,0.4325,0.4151,0
ST4941,R037,0.4543,0.4339,0
ST4941,R038,0.3699,0.4073,0
ST4941,R039,0.3442,0.4184,0
ST4941,R040,0.4092,0.4054,0
ST4941,R041,0.4554,0.4294,0
ST4944,R001,0.3192,0.2582,0
ST4944,R002,0.3482,0.3567,0
ST4944,R003,0.4092,0.3623,0
ST4944,R004,0.3881,0.4158,0
ST4944,R005,0.5466,0.492,0
ST4944,R006,0.4339,0.4191,0
ST4944,R007,0.5005,0.4952,0
ST4944,R008,0.4818,0.441,0
ST4944,R009,0.4479,0.4748,0
ST4944,R010,0.4207,0.4131,0
ST4944,R011,0.5373,0.4998,0
ST4944,R012,0.758,0.814,1
ST4944,R013,0.628,0.6556,1
ST4944,R014,0.6375,0.6528,1
ST4944,R015,0.6141,0.6545,1
ST4944,R016,0.6296,0.6338,1
ST4944,R017,0.8863,0.8206,1
ST4944,R018,0.4915,0.4617,0
ST4944,R019,0.4415,0.4664,0
ST4944,R020,0.4909,0.4573,0
ST4944,R021,0.5731,0.5228,0
ST4944,R022,0.3621,0.4005,0
ST4944,R023,0.2405,0.2348,0
ST4944,R024,0.4992,0.4916,0
ST4944,R025,0.4533,0.4386,0
ST4944,R026,0.4719,0.4556,0
ST4944,R027,0.4779,0.4716,0
ST4944,R028,0.3729,0.4012,0
ST4944,R029,0.205,0.1978,0
ST4944,R030,0.3858,0.4719,0
ST4944,R031,0.3544,0.3792,0
ST4944,R032,0.332,0.4066,0
ST4944,R033,0.3834,0.3934,0
ST4944,R034,0.3836,0.4381,0
ST4944,R035,0.3822,0.3889,0
ST4944,R036,0.3475,0.3888,0
ST4944,R037,0.3228,0.3556,0
ST4944,R038,0.3584,0.3546,0
ST4944,R039,0.3549,0.3672,0
ST4944,R040,0.4523,0.4485,0
ST4944,R041,0.3942,0.4436,0
ST4953,R001,0.2094,0.2534,0
ST4953,R002,0.341,0.3588,0
ST4953,R003,0.3362,0.3609,0
ST4953,R004,0.3608,0.414,0
ST4953,R005,0.5045,0.4951,0
ST4953,R006,0.4616,0.4024,0
ST4953,R007,0.5012,0.4882,0
ST4953,R008,0.4268,0.4245,0
ST4953,R009,0.4207,0.4701,0
ST4953,R010,0.4273,0.3928,0
ST4953,R011,0.5086,0.4889,1
ST4953,R012,0.8496,0.8526,1
ST4953,R013,0.6935,0.6543,1
ST4953,R014,0.6391,0.6525,1
ST4953,R015,0.6125,0.6539,1
ST4953,R016,0.238,0.2335,0
ST4953,R017,0.4563,0.4489,0
ST4953,R018,0.4344,0.4471,0
ST4953,R019,0.508,0.4474,0
ST4953,R020,0.4868,0.4454,0
ST4953,R021,0.5413,0.5237,1
ST4953,R022,0.3567,0.398,0
ST4953,R023,0.3782,0.2349,0
ST4953,R024,0.506,0.4826,0
ST4953,R025,0.4493,0.4327,0
ST4953,R026,0.4378,0.4527,0
ST4953,R027,0.4733,0.471,0
ST4953,R028,0.3569,0.4015,0
ST4953,R029,0.1463,0.1911,0
ST4953,R030,0.4824,0.4925,0
ST4953,R031,0.4174,0.3818,0
ST4953,R032,0.38,0.3841,0
ST4953,R033,0.2775,0.3873,0
ST4953,R034,0.4851,0.427,0
ST4953,R035,0.3349,0.394,0
ST4953,R036,0.3386,0.3778,0
ST4953,R037,0.3997,0.3576,0
ST4953,R038,0.3637,0.3477,0
ST4953,R039,0.4008,0.3531,0
ST4953,R040,0.4863,0.4509,0
ST4953,R041,0.482,0.4521,0
ST4957,R001,0.3383,0.2817,0
ST4957,R002,0.3416,0.3639,0
ST4957,R003,0.4598,0.3983,0
ST4957,R004,0.4377,0.4581,0
ST4957,R005,0.415,0.4202,0
ST4957,R006,0.4358,0.4584,0
ST4957,R007,0.4081,0.4386,0
ST4957,R008,0.4811,0.4848,0
ST4957,R009,0.4903,0.4537,0
ST4957,R010,0.5309,0.4455,1
ST4957,R011,0.357,0.4384,0
ST4957,R012,0.5505,0.4948,1
ST4957,R013,0.4683,0.4617,0
ST4957,R014,0.4896,0.4936,0
ST4957,R015,0.4893,0.4921,0
ST4957,R016,0.5146,0.4649,1
ST4957,R017,0.5366,0.5108,1
ST4957,R018,0.4564,0.4817,0
ST4957,R019,0.4602,0.4317,0
ST4957,R020,0.477,0.4779,0
ST4957,R021,0.4603,0.4828,0
ST4957,R022,0.4332,0.4671,0
ST4957,R023,0.4577,0.4949,0
ST4957,R024,0.5005,0.4846,0
ST4957,R025,0.4153,0.4315,0
ST4957,R026,0.4667,0.4446,0
ST4957,R027,0.5747,0.5277,1
ST4957,R028,0.9281,0.9312,1
ST4957,R029,0.4771,0.4859,0
ST4957,R030,0.4173,0.4702,0
ST4957,R031,0.4933,0.4424,0
ST4957,R032,0.5143,0.469,0
ST4957,R033,0.4603,0.4617,0
ST4957,R034,0.4771,0.4878,0
ST4957,R035,0.3584,0.3562,0
ST4957,R036,0.4676,0.454,0
ST4957,R037,0.3663,0.3379,0
ST4957,R038,0.4253,0.4219,0
ST4957,R039,0.43,0.4286,0
ST4957,R040,0.4485,0.42,0
ST4957,R041,0.4735,0.446,0
ST4959,R001,0.3277,0.3312,0
ST4959,R002,0.2983,0.3343,0
ST4959,R003,0.4409,0.3939,0
ST4959,R004,0.3392,0.4603,0
ST4959,R005,0.4104,0.3859,0
ST4959,R006,0.5337,0.5081,1
ST4959,R007,0.4428,0.4993,0
ST4959,R008,0.4518,0.4584,0
ST4959,R009,0.3595,0.3594,0
ST4959,R010,0.4994,0.5001,0
ST4959,R011,0.4813,0.4765,0
ST4959,R012,0.4016,0.4647,0
ST4959,R013,0.3818,0.404,0
ST4959,R014,0.4464,0.4082,0
ST4959,R015,0.4218,0.4046,0
ST4959,R016,0.442,0.4716,0
ST4959,R017,0.5262,0.5127,0
ST4959,R018,0.4875,0.4867,0
ST4959,R019,0.362,0.3842,0
ST4959,R020,0.5219,0.5138,0
ST4959,R021,0.5125,0.5118,0
ST4959,R022,0.7148,0.7236,1
ST4959,R023,0.8019,0.862,1
ST4959,R024,0.6165,0.5642,1
ST4959,R025,0.4725,0.4482,0
ST4959,R026,0.4087,0.4482,0
ST4959,R027,0.9107,0.8704,1
ST4959,R028,0.4742,0.4355,0
ST4959,R029,0.438,0.4449,0
ST4959,R030,0.4874,0.4592,0
ST4959,R031,0.447,0.4564,0
ST4959,R032,0.6019,0.5506,1
ST4959,R033,0.489,0.5032,0
ST4959,R034,0.3742,0.4019,0
ST4959,R035,0.4213,0.4698,0
ST4959,R036,0.3477,0.4166,0
ST4959,R037,0.5118,0.4068,0
ST4959,R038,0.4002,0.4353,0
ST4959,R039,0.4664,0.452,0
ST4959,R040,0.4095,0.4287,0
ST4959,R041,0.4622,0.4448,0
ST4964,R001,0.2884,0.3164,0
ST4964,R002,0.3568,0.3771,0
ST4964,R003,0.3942,0.4337,0
ST4964,R004,0.5233,0.4425,1
ST4964,R005,0.4506,0.3982,0
ST4964,R006,0.4701,0.4495,0
ST4964,R007,0.4927,0.5211,0
ST4964,R008,0.3758,0.4394,0
ST4964,R009,0.3851,0.4187,0
ST4964,R010,0.3662,0.4608,0
ST4964,R011,0.4622,0.5238,0
ST4964,R012,0.3834,0.417,0
ST4964,R013,0.4085,0.3992,0
